OA_MAIS,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_OTVEHWGT,GV_SPLIMIT,OA_AGE,OA_HEIGHT,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,GV_MODELYR,GV_WGTCDTR,OA_BAGDEPLY,OA_MANUSE,OA_SEX,VE_GAD1
0,1640,-17,-10,439,4,2190,40,50,165,79,157,279,195,4.3803,2001,Passenger Car,Not Deployed,1,Female,Right
0,1440,0,-40,419,4,1560,50,26,,,154,267,135,4.1118,2003,Passenger Car,Not Deployed,0,Female,Front
0,1090,27,-5,362,2,1460,55,19,163,54,145,246,45,3.567,2000,Passenger Car,Not Deployed,1,Female,Left
0,1460,0,-19,211,3,1090,55,45,178,111,148,273,135,4.0404,2002,Passenger Car,Deployed,1,Male,Front
0,1090,34,-12,919,2,1780,35,22,163,58,146,247,65,3.6062,2001,Passenger Car,Not Deployed,1,,Left
0,2910,0,-34,1769,4,1850,35,56,,,173,351,135,6.0723,2002,Truck (<=10000 lbs.),Deployed,,Male,Front
0,1660,-8,-1,87,5,1110,30,41,168,86,157,272,215,4.2704,2003,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
1,1210,-25,-21,590,1,1720,15,72,180,94,145,264,185,3.828,2001,Passenger Car,Deployed,0,Male,Right
0,1510,-13,-15,455,2,1930,25,49,160,77,155,272,175,4.216,2002,Passenger Car,Deployed,1,Male,Front
0,1750,-4,-25,412,2,2350,35,37,,,151,269,145,4.0619,2001,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,2360,0,-30,926,4,1830,30,49,170,107,166,295,135,4.897,2005,Truck (<=10000 lbs.),Deployed,,Male,Front
0,1590,,,,3,,35,39,163,70,153,288,125,4.4064,2006,Passenger Car,Deployed,1,Female,Front
0,1260,6,-18,390,3,1050,30,26,180,70,148,262,115,3.8776,2005,Passenger Car,Deployed,0,Male,Front
0,1650,,,,2,1790,35,38,163,61,153,280,325,4.284,2001,Passenger Car,Not Deployed,1,Female,Left
0,1790,,,,2,,35,33,185,104,162,290,125,4.698,2003,Passenger Car,Deployed,1,Male,Front
0,2080,0,-12,414,4,930,,34,168,61,158,287,135,4.5346,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,2370,-1,-6,18,6,2460,55,65,170,82,166,330,145,5.478,2004,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,2460,5,-2,74,3,2370,55,47,191,110,172,343,65,5.8996,2004,Truck (<=10000 lbs.),Not Deployed,1,Male,Left
0,1370,13,-37,678,4,1530,50,19,173,74,150,272,115,4.08,2003,Passenger Car,Deployed,1,Female,Front
0,1210,9,3,111,2,1720,35,24,170,100,147,262,25,3.8514,2005,Passenger Car,Not Deployed,1,Female,Left
0,1520,9,-2,111,2,1470,30,51,188,102,151,270,55,4.077,2001,Passenger Car,Not Deployed,1,Male,Left
0,1690,6,-34,1130,2,1860,55,52,173,89,142,272,125,3.8624,2002,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1860,-5,28,491,2,1690,55,36,196,120,155,289,305,4.4795,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1390,,,,3,2780,35,24,180,84,150,272,135,4.08,2002,Passenger Car,Not Deployed,0,Male,Front
0,2130,-20,-3,379,4,2270,55,34,183,98,158,278,215,4.3924,2006,Truck (<=10000 lbs.),Not Deployed,1,Male,Right
0,2270,3,-18,393,4,2130,55,57,163,70,172,357,125,6.1404,2002,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1530,,,,3,1500,30,28,185,82,154,267,,4.1118,2000,Passenger Car,Not Deployed,0,Male,Front
0,1500,,,,3,1530,30,40,150,54,157,274,,4.3018,2004,Passenger Car,Not Deployed,1,Female,Rear
0,1870,-2,9,74,4,1520,65,27,173,76,142,272,305,3.8624,2002,Truck (<=6000 lbs.),Not Deployed,0,Male,Rear
0,1640,-6,-33,796,4,1810,45,24,188,84,150,282,145,4.23,2005,Truck (<=6000 lbs.),Deployed,0,Male,Front
0,1220,-29,-5,494,2,2610,25,18,165,58,150,270,215,4.05,2006,Passenger Car,Not Deployed,1,Male,Right
0,2610,2,-12,234,3,1220,30,34,193,125,171,389,125,6.6519,2004,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1860,-19,3,342,2,1530,25,30,,,155,289,235,4.4795,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1530,4,-23,311,2,1860,25,25,,,157,276,125,4.3332,2003,Passenger Car,Deployed,1,Female,Front
0,1320,,,,3,1400,55,21,163,59,151,270,125,4.077,2005,Passenger Car,Deployed,0,Male,Front
0,1350,-23,-4,305,6,2540,55,27,160,57,151,270,215,4.077,2007,Passenger Car,Not Deployed,1,Female,Right
0,2540,5,-9,128,6,1350,55,56,180,100,170,299,105,5.083,2005,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1600,0,38,1193,6,1800,55,46,170,70,153,271,315,4.1463,2002,Passenger Car,Not Deployed,1,Female,Rear
0,1440,,,,4,1410,35,28,178,64,152,267,185,4.0584,2005,Passenger Car,Deployed,1,Male,Right
0,1680,22,-8,694,2,1410,25,44,178,39,154,291,65,4.4814,2000,Passenger Car,Not Deployed,1,Male,Left
0,1410,-9,-25,208,3,1680,35,74,160,78,153,274,155,4.1922,2002,Passenger Car,Deployed,0,Female,Front
0,1300,16,-3,175,5,2600,35,25,185,127,150,251,55,3.765,2000,Passenger Car,Not Deployed,1,Male,Left
0,1550,8,-23,525,5,,55,57,165,91,147,270,115,3.969,2006,Passenger Car,Deployed,1,Female,Front
0,1430,11,-30,661,4,2320,40,34,168,68,152,295,115,4.484,2004,Truck (<=6000 lbs.),Deployed,0,Male,Front
0,2420,,,,4,1100,55,35,165,64,174,351,,6.1074,2004,Truck (<=10000 lbs.),Not Deployed,,Male,
0,1150,0,-14,83,3,1070,30,32,168,73,146,260,135,3.796,2006,Passenger Car,Not Deployed,1,Male,Front
0,1070,7,12,108,3,1150,30,27,173,80,146,250,345,3.65,2006,Passenger Car,Deployed,1,Male,Left
0,1520,7,-38,676,4,1520,55,29,,,157,276,125,4.3332,2001,Passenger Car,Deployed,1,Female,Front
0,2580,,,,3,2090,55,20,,,170,299,215,5.083,2003,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,2090,,,,4,2580,55,37,178,95,158,287,115,4.5346,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1140,-3,-18,232,2,1770,45,23,165,82,148,267,145,3.9516,2000,Passenger Car,Deployed,1,Female,Front
0,1770,11,-2,106,2,1140,45,30,168,73,162,307,55,4.9734,2000,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1500,0,43,1914,4,2190,55,49,168,77,158,276,315,4.3608,2004,Passenger Car,Not Deployed,1,Male,Rear
0,1400,,,,2,,45,22,178,73,153,274,75,4.1922,2005,Passenger Car,Deployed,1,Female,Left
0,1060,6,-11,93,2,1310,40,26,,,143,256,105,3.6608,2001,Passenger Car,Deployed,0,Female,Left
0,1450,,,,4,1520,55,25,,,154,273,165,4.2042,2006,Passenger Car,Deployed,1,Male,Right
0,1480,0,-52,1669,2,,35,26,178,68,152,263,135,3.9976,2006,Passenger Car,Deployed,1,Male,Front
0,1370,-15,18,404,2,,35,20,168,61,147,252,275,3.7044,2006,Passenger Car,Not Deployed,1,Male,Right
0,1440,18,-15,479,3,2450,30,25,178,64,152,274,85,4.1648,2004,Passenger Car,Not Deployed,1,Female,Front
0,1200,,,,6,2370,55,25,,,150,267,135,4.005,2003,Passenger Car,Not Deployed,1,Male,Front
0,1360,,,,3,,35,47,,,156,272,205,4.2432,2003,Passenger Car,Not Deployed,1,Female,Right
0,1370,,,,5,1720,55,32,,,150,272,115,4.08,2004,Passenger Car,Not Deployed,1,Male,Left
0,2330,8,-43,3138,2,1590,45,39,180,91,167,295,125,4.9265,2002,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1620,-10,-12,220,4,1580,40,60,183,118,157,287,175,4.5059,2004,Passenger Car,Deployed,1,Male,Front
0,1190,,,,3,1320,35,31,157,57,148,262,115,3.8776,2002,Passenger Car,Not Deployed,1,Female,Left
0,1640,,,,3,1970,35,22,165,126,160,305,125,4.88,2006,Passenger Car,Not Deployed,1,Female,Front
0,1200,6,-32,675,2,1650,35,28,,,150,267,125,4.005,2005,Passenger Car,Deployed,0,Male,Front
0,1100,5,-26,147,2,1450,25,36,168,64,143,227,125,3.2461,2003,Passenger Car,Deployed,1,Female,Front
0,1490,0,-50,877,4,1470,55,24,180,84,153,262,135,4.0086,2003,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1540,,,,2,2190,55,33,191,109,154,272,135,4.1888,2005,Passenger Car,Deployed,1,Male,Front
0,2400,7,-4,147,2,1520,30,38,188,127,171,389,75,6.6519,2005,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1760,,,,2,1780,35,37,,,151,267,115,4.0317,2000,Passenger Car,Not Deployed,1,Female,Left
0,1780,,,,2,1760,35,31,193,136,165,353,125,5.8245,2000,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1320,,,,4,4490,55,25,178,84,151,263,165,3.9713,2001,Passenger Car,Not Deployed,1,Male,Front
0,1540,-9,-16,224,3,1630,55,36,157,59,157,281,165,4.4117,2001,Passenger Car,Deployed,1,Female,Front
0,1800,,,,4,1580,45,36,188,104,159,293,125,4.6587,2004,Passenger Car,Not Deployed,1,Male,Front
0,2010,-4,-22,402,2,1800,55,24,157,61,170,270,145,4.59,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1470,-7,-19,421,2,1690,55,21,178,73,154,272,155,4.1888,2001,Passenger Car,Not Deployed,1,Male,Front
0,1690,17,-3,120,2,1470,55,62,163,56,162,307,55,4.9734,2000,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1810,25,-21,274,2,1900,55,31,157,57,151,269,85,4.0619,2004,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1170,,,,2,1400,70,27,188,95,147,262,,3.8514,2004,Passenger Car,Not Deployed,1,Male,Front
0,1450,0,-23,260,4,1390,45,59,180,136,153,274,135,4.1922,2003,Passenger Car,Deployed,0,Male,Front
0,1520,,,,4,1450,45,73,175,109,157,276,125,4.3332,2002,Passenger Car,Not Deployed,1,Male,Left
0,1230,-11,-18,485,4,1440,35,31,183,93,148,261,165,3.8628,2002,Passenger Car,Deployed,1,Male,Front
0,1370,6,-15,100,2,1580,55,53,165,59,150,270,,4.05,2002,Passenger Car,Not Deployed,1,Female,Front
0,1380,,,,4,2030,70,40,173,77,151,271,285,4.0921,2004,Passenger Car,Not Deployed,1,Female,Right
0,1180,,,,5,2320,40,19,157,68,144,248,315,3.5712,2003,Passenger Car,Not Deployed,1,Female,Rear
0,1540,-5,-28,490,3,1740,50,22,180,93,156,281,145,4.3836,2003,Passenger Car,Deployed,1,Male,Front
0,1970,-17,-3,139,2,1680,45,53,160,77,162,307,215,4.9734,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1340,,,,3,,70,24,193,82,155,272,15,4.216,2002,Passenger Car,Not Deployed,1,Male,Left
0,1580,16,-6,106,3,1300,45,32,180,77,156,281,65,4.3836,2004,Passenger Car,Not Deployed,1,Male,Left
0,1770,6,-34,491,3,1830,25,25,185,104,162,307,125,4.9734,2002,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1830,-33,-6,1328,3,1770,25,22,163,66,152,265,215,4.028,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1480,6,-33,462,2,1530,45,16,160,54,151,267,125,4.0317,2001,Passenger Car,Deployed,1,Female,Front
0,1530,-28,-16,906,2,1480,45,40,155,54,156,273,195,4.2588,2006,Passenger Car,Not Deployed,1,Female,Right
0,2320,,,,2,2140,50,31,185,79,172,353,315,6.0716,2000,Truck (<=6000 lbs.),Not Deployed,0,Male,Rear
1,1500,25,-21,566,2,2600,55,90,170,89,156,281,85,4.3836,2002,Passenger Car,Deployed,1,Male,Left
0,1440,-16,-29,1356,2,1360,55,51,,,151,270,165,4.077,2005,Passenger Car,Deployed,1,Male,Front
1,1360,30,-18,410,2,1440,55,24,168,84,156,267,75,4.1652,2004,Passenger Car,Deployed,1,Female,Left
0,1390,,,,3,,70,43,160,54,150,272,235,4.08,2002,Passenger Car,Not Deployed,1,Female,Right
0,1160,,,,2,,55,21,183,54,148,267,135,3.9516,2000,Passenger Car,Deployed,1,Male,Front
0,1490,-13,-35,777,4,1840,35,23,152,64,156,285,155,4.446,2006,Passenger Car,Deployed,1,Female,Front
0,1840,24,-14,1026,3,1490,35,59,160,86,156,256,75,3.9936,2005,Passenger Car,Not Deployed,1,Female,Left
0,1160,-32,-6,455,2,2720,45,21,170,54,149,262,215,3.9038,2002,Passenger Car,Not Deployed,1,Female,Right
0,2720,2,-14,369,5,1160,45,19,180,82,170,368,125,6.256,2006,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1380,-8,-43,1245,3,1160,50,28,,,150,253,,3.795,2003,Passenger Car,Deployed,0,Male,Front
0,2000,,,,3,,70,36,,,158,287,135,4.5346,2006,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1510,,,,2,1050,65,44,173,59,148,237,,3.5076,2003,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,2050,,,,2,1340,40,33,165,66,158,287,135,4.5346,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1880,,,,3,,70,37,173,91,151,269,295,4.0619,2004,Truck (<=6000 lbs.),Deployed,1,Female,Rear
0,1870,-2,2,24,6,1120,35,18,183,73,149,320,265,4.768,2005,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1120,5,-3,6,6,1870,35,37,170,68,,250,75,,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1200,0,-23,167,2,1350,45,19,183,77,148,261,135,3.8628,2005,Passenger Car,Deployed,1,Male,Front
0,1940,-20,-34,2136,3,2570,35,21,185,91,168,353,165,5.9304,2003,Truck (<=10000 lbs.),Deployed,1,Male,Right
0,1330,0,29,517,5,2320,35,42,163,75,155,272,315,4.216,2000,Passenger Car,Not Deployed,1,Female,Rear
0,2360,,,,4,1300,30,62,180,77,158,328,,5.1824,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1390,13,-37,661,2,1520,40,24,157,57,150,272,115,4.08,2004,Passenger Car,Deployed,1,Female,Front
0,1520,-30,-18,1296,2,1390,40,61,175,78,158,273,195,4.3134,2006,Passenger Car,Deployed,1,Female,Right
0,1350,,,,5,1100,35,36,168,79,151,256,195,3.8656,2004,Passenger Car,Not Deployed,1,Female,Front
0,1590,5,-15,370,2,1990,50,48,173,75,162,281,115,4.5522,2005,Passenger Car,Deployed,1,Female,Front
0,1520,0,-29,559,3,2220,55,51,180,91,157,276,135,4.3332,2002,Passenger Car,Not Deployed,1,Male,Front
0,1660,7,-37,961,4,1090,35,18,165,50,150,285,125,4.275,2005,Passenger Car,Deployed,1,Female,Front
0,1800,-13,-5,229,2,1840,45,49,160,64,164,287,205,4.7068,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1840,5,-13,192,3,1800,45,56,,,155,272,115,4.216,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1520,-12,-2,198,2,1100,40,24,188,95,157,276,215,4.3332,2000,Passenger Car,Not Deployed,1,Male,Right
0,2440,0,-24,245,2,1540,55,68,183,113,169,352,135,5.9488,2006,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1540,0,38,1237,2,2440,55,50,163,84,157,281,315,4.4117,2004,Passenger Car,Not Deployed,1,Female,Rear
0,1410,24,-20,988,2,1870,25,32,173,150,152,272,85,4.1344,2003,Passenger Car,Not Deployed,1,Male,Left
0,1500,0,-15,188,5,1630,30,52,170,84,147,320,135,4.704,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,2010,0,32,1409,4,1880,35,24,163,68,170,270,315,4.59,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1510,21,0,418,2,1600,30,18,160,54,157,276,45,4.3332,2003,Passenger Car,Not Deployed,1,Female,Left
0,1580,-11,-29,556,2,1290,55,19,185,70,158,272,155,4.2976,2005,Passenger Car,Deployed,1,Male,Front
0,1360,,,,4,1650,45,38,170,73,156,274,275,4.2744,2003,Passenger Car,Not Deployed,1,Female,Right
0,2010,,,,3,,70,31,,,158,287,135,4.5346,2002,Truck (<=6000 lbs.),Deployed,1,Male,Front
1,1860,10,-12,237,3,2030,45,71,173,82,160,285,95,4.56,2006,Truck (<=6000 lbs.),Deployed,1,Male,Left
0,1270,-18,-10,165,2,2020,45,18,168,57,151,264,195,3.9864,2006,Passenger Car,Not Deployed,1,Female,Right
0,2020,7,-11,317,2,1270,45,28,170,125,162,303,105,4.9086,2006,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,2060,-13,-15,749,2,2460,50,49,163,102,158,287,175,4.5346,2006,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,2460,15,-8,249,2,2060,50,63,193,150,170,367,75,6.239,2004,Truck (<=10000 lbs.),Deployed,1,Male,Left
0,1330,0,48,2147,2,1410,35,31,165,57,154,272,315,4.1888,2000,Passenger Car,Not Deployed,1,Female,Rear
0,1230,15,-42,719,2,1090,50,27,185,75,147,262,115,3.8514,2004,Passenger Car,Deployed,1,Female,Front
0,2610,,,,5,1100,45,55,180,136,173,331,,5.7263,2007,Truck (<=10000 lbs.),Not Deployed,1,Male,Right
0,1550,,,,3,,70,35,180,74,154,273,135,4.2042,2006,Passenger Car,Deployed,1,Male,Front
0,1940,11,-29,370,5,2600,45,35,168,57,162,303,115,4.9086,2001,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1510,,,,2,1890,45,27,165,50,153,275,5,4.2075,2006,Passenger Car,Not Deployed,1,Female,Left
0,2860,,,,2,1660,50,36,,80,170,367,125,6.239,2004,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,2040,-2,-9,36,2,1650,25,48,170,61,166,282,145,4.6812,2004,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1590,-12,-22,986,5,1140,45,22,178,113,154,262,165,4.0348,2005,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1140,12,-33,279,5,1590,45,40,183,102,147,253,115,3.7191,2006,Passenger Car,Deployed,1,Male,Front
1,1510,,,,2,1510,50,69,193,112,159,276,125,4.3884,2005,Passenger Car,Deployed,1,Male,Front
0,1760,13,-8,286,2,1410,45,38,163,52,157,333,75,5.2281,2004,Truck (<=10000 lbs.),Not Deployed,1,Female,Left
0,1470,,,,4,1350,35,27,175,73,155,265,315,4.1075,2006,Passenger Car,Not Deployed,1,Male,Rear
0,1530,2,-13,93,4,1350,35,26,183,95,157,277,125,4.3489,2000,Passenger Car,Not Deployed,1,Male,Front
0,1340,-4,-11,149,2,1570,45,51,183,88,151,256,155,3.8656,2001,Passenger Car,Not Deployed,1,Male,Right
0,1570,9,-5,113,2,1340,45,23,191,88,156,281,75,4.3836,2002,Passenger Car,Not Deployed,1,Male,Front
0,1920,-4,-25,257,2,1320,55,60,160,54,162,285,145,4.617,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1520,-39,-7,1031,2,1880,55,35,175,136,154,262,215,4.0348,2003,Truck (<=6000 lbs.),Deployed,1,Male,Right
0,1580,20,-3,174,3,1220,30,27,165,54,155,281,55,4.3555,2004,Passenger Car,Not Deployed,1,Female,Left
0,1610,0,27,514,5,1840,35,34,170,73,155,262,315,4.061,2005,Truck (<=6000 lbs.),Deployed,1,Female,Rear
0,1840,0,-25,462,5,1610,35,44,185,91,165,291,135,4.8015,2003,Passenger Car,Deployed,1,Male,Front
0,2620,-8,-14,331,2,1550,50,64,152,51,173,302,,5.2246,2004,Truck (<=10000 lbs.),Deployed,1,Female,
0,1550,32,6,851,2,2620,50,57,175,82,156,281,75,4.3836,2000,Passenger Car,Not Deployed,1,Male,Left
0,1390,11,-10,316,2,1410,30,42,170,84,151,263,85,3.9713,2004,Passenger Car,Not Deployed,1,Female,Front
0,1220,6,-16,94,3,1800,70,29,170,82,151,264,115,3.9864,2004,Passenger Car,Deployed,1,Male,Front
0,1710,2,-13,126,2,1410,35,42,160,98,161,275,125,4.4275,2005,Passenger Car,Not Deployed,0,Female,Front
0,1560,,,,5,,35,57,175,73,158,277,205,4.3766,2002,Passenger Car,Deployed,1,Male,Right
0,2270,-8,-43,2523,2,1780,55,33,178,84,165,353,145,5.8245,2001,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1620,21,-8,460,2,1560,0,62,152,52,158,285,65,4.503,2005,Passenger Car,Deployed,1,Female,Left
0,1620,0,-14,134,2,1510,45,70,157,59,152,288,135,4.3776,2003,Passenger Car,Deployed,1,Female,Front
0,1540,6,-33,1225,2,1540,55,33,165,54,156,281,125,4.3836,2002,Passenger Car,Deployed,1,Female,Front
0,1540,-5,-31,402,2,1540,55,17,178,79,147,252,145,3.7044,2002,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,2500,-19,-52,2179,2,1940,55,51,157,91,172,353,155,6.0716,2004,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1530,8,-22,344,4,1690,45,23,157,51,152,285,115,4.332,2005,Passenger Car,Deployed,1,Female,Left
0,1660,-3,-9,99,2,1350,55,36,180,88,157,286,155,4.4902,2005,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1360,5,-28,317,5,1840,45,27,157,75,148,262,125,3.8776,2006,Passenger Car,Deployed,1,Female,Front
0,2840,10,-27,1944,2,1560,55,33,,84,173,397,115,6.8681,2002,Truck (<=10000 lbs.),Deployed,,Male,Front
0,2610,8,-13,149,2,1550,0,41,191,112,166,302,105,5.0132,2001,Truck (<=10000 lbs.),Deployed,1,Male,Left
0,2900,0,-26,893,6,2370,40,24,191,86,177,310,135,5.487,2005,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,2630,11,-2,88,2,2660,45,67,183,77,173,352,55,6.0896,2001,Truck (<=10000 lbs.),Not Deployed,1,Male,Left
0,2660,-2,-10,251,3,2630,45,37,183,95,168,389,145,6.5352,2004,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1910,-34,-19,657,2,2580,55,67,183,91,161,333,195,5.3613,2004,Truck (<=10000 lbs.),Deployed,1,Male,Right
0,2580,19,-23,2501,2,1910,55,54,180,107,171,364,95,6.2244,2001,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1710,0,-17,155,2,1530,45,81,175,91,159,305,135,4.8495,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1390,-2,-9,63,4,1100,25,20,168,47,150,272,145,4.08,2004,Passenger Car,Not Deployed,0,Female,Right
0,1800,-5,-13,181,3,1180,45,52,,,159,293,155,4.6587,2004,Passenger Car,Deployed,1,Female,Front
0,1180,20,-4,429,4,1800,70,22,160,50,145,264,55,3.828,2002,Passenger Car,Deployed,1,Female,Left
0,1450,3,-16,174,2,1260,55,47,168,86,153,274,125,4.1922,2002,Passenger Car,Deployed,1,Male,Left
0,1630,-3,16,163,2,2510,45,47,178,91,155,281,305,4.3555,2004,Passenger Car,Not Deployed,1,Male,Rear
0,2230,0,-44,2415,2,1400,45,54,183,94,166,364,135,6.0424,2002,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1530,-22,-8,112,4,1570,70,46,180,58,154,285,205,4.389,2006,Passenger Car,Deployed,1,Female,Right
0,1570,4,20,863,4,1530,70,35,170,73,156,281,325,4.3836,2004,Passenger Car,Not Deployed,0,Female,Rear
0,2290,,,,2,2120,45,39,173,100,164,303,135,4.9692,2004,Truck (<=10000 lbs.),Not Deployed,,Female,Front
0,1500,4,-7,113,6,1470,45,21,168,64,152,270,105,4.104,2005,Passenger Car,Deployed,1,Female,Front
0,1620,0,-13,97,5,1740,35,23,157,50,152,288,135,4.3776,2003,Passenger Car,Deployed,1,Female,Front
0,2250,,,,2,1190,55,20,160,55,164,303,125,4.9692,2005,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,2090,11,-63,1549,2,1600,55,31,180,82,158,287,125,4.5346,2003,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,2080,-6,-32,1385,5,2470,45,41,155,57,159,308,145,4.8972,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1620,19,-16,496,4,1470,35,88,170,72,158,285,85,4.503,2000,Passenger Car,Not Deployed,1,Male,Left
0,1560,-5,-13,88,2,1410,30,24,178,70,157,277,155,4.3489,2002,Passenger Car,Not Deployed,1,Male,Front
0,1410,14,-5,213,2,1560,30,51,160,75,152,270,65,4.104,2004,Passenger Car,Deployed,1,Female,Left
0,1740,,,,2,,55,60,160,77,158,305,155,4.819,2000,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,2430,,,,2,1510,45,50,170,77,158,305,145,4.819,2002,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1590,17,-10,425,4,1890,45,78,173,84,157,281,75,4.4117,2006,Passenger Car,Deployed,1,Male,Left
0,1380,21,-17,800,4,1490,35,55,183,82,139,275,85,3.8225,2000,Truck (<=6000 lbs.),Not Deployed,0,Male,Left
0,1620,-11,-19,211,4,1300,35,78,168,79,158,285,165,4.503,2000,Passenger Car,Deployed,1,Male,Front
0,2330,-5,-3,57,3,1840,55,38,180,107,170,295,195,5.015,2003,Truck (<=6000 lbs.),Not Deployed,0,Male,Front
0,1260,,,,5,820,45,78,163,63,149,261,195,3.8889,2006,Passenger Car,Deployed,1,Female,Front
0,1160,0,-15,77,3,2940,45,37,150,125,149,262,135,3.9038,2000,Passenger Car,Not Deployed,1,Female,Front
0,1570,-4,-21,402,4,1080,45,70,170,81,156,281,145,4.3836,2003,Passenger Car,Deployed,1,Male,Front
0,2150,-3,-17,225,5,1210,45,47,175,79,166,364,145,6.0424,2002,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1220,-14,-25,233,5,1770,45,77,170,61,149,262,165,3.9038,2004,Passenger Car,Deployed,1,Female,Right
0,1770,18,-10,823,5,1220,45,51,173,64,159,308,75,4.8972,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1880,-3,-19,555,2,1620,55,50,178,88,167,338,145,5.6446,2004,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1160,-12,-34,400,5,1140,40,42,183,86,149,262,155,3.9038,2002,Passenger Car,Deployed,0,Male,Right
0,1160,-34,-28,1667,6,2410,40,33,152,59,149,262,185,3.9038,2001,Passenger Car,Deployed,0,Female,Right
0,1590,9,-11,160,2,1520,35,84,173,77,156,281,,4.3836,2005,Passenger Car,Deployed,1,Male,Front
0,1520,-12,-10,261,2,1590,45,74,163,86,158,281,185,4.4398,2002,Passenger Car,Not Deployed,1,Female,Right
0,1260,0,-25,211,5,1880,45,24,157,75,145,264,135,3.828,2004,Passenger Car,Deployed,1,Female,Front
0,1390,-24,-4,650,2,1490,40,25,,,150,272,215,4.08,2002,Passenger Car,Deployed,1,Female,Right
0,1430,-9,-5,86,4,1710,55,20,185,82,150,272,195,4.08,2000,Passenger Car,Deployed,1,Male,Front
0,1530,0,40,1164,4,1530,45,21,183,77,154,285,315,4.389,2006,Passenger Car,Not Deployed,1,Male,Rear
0,1530,0,-37,733,4,1530,45,27,183,86,156,277,135,4.3212,2000,Passenger Car,Deployed,0,Male,Front
0,1770,-12,-7,407,5,1850,25,28,155,50,158,305,195,4.819,2003,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,2240,0,-8,84,2,2100,55,37,165,78,159,328,135,5.2152,2004,Truck (<=10000 lbs.),Not Deployed,0,Female,Left
